x,y,z,entity_type
172.13554248360742,39.642242351022205,0.0,CIRCLE
171.97770507337762,39.608692973800856,0.0,CIRCLE
171.81911306198336,39.57498320115056,0.0,CIRCLE
171.66127565175356,39.541433823929204,0.0,CIRCLE
171.50570204501707,39.508365632994696,0.0,CIRCLE
171.35390144410283,39.47609941920493,0.0,CIRCLE
171.2073830513397,39.44495597341778,0.0,CIRCLE
171.06765606905657,39.41525608649115,0.0,CIRCLE
170.93622969958238,39.387320549282926,0.0,CIRCLE
170.81461314524591,39.361470152651016,0.0,CIRCLE
170.7043156083762,39.33802568745331,0.0,CIRCLE
170.60684629130196,39.3173079445477,0.0,CIRCLE
170.52371439635226,39.29963771479208,0.0,CIRCLE
170.4564291258559,39.28533578904433,0.0,CIRCLE
170.40649968214174,39.27472295816236,0.0,CIRCLE
170.37543526753876,39.26812001300405,0.0,CIRCLE
170.36474508437578,39.265847744427305,0.0,CIRCLE
170.36474508437578,39.265847744427305,0.0,CIRCLE
170.3547609385653,39.26140251631418,0.0,CIRCLE
170.3257481854454,39.248485206385425,0.0,CIRCLE
170.27911635148348,39.22772337625703,0.0,CIRCLE
170.2162749631469,39.19974458754498,0.0,CIRCLE
170.13863354690304,39.16517640186521,0.0,CIRCLE
170.04760162921917,39.12464638083372,0.0,CIRCLE
169.94458873656276,39.07878208606647,0.0,CIRCLE
169.8310043954011,39.028211079179435,0.0,CIRCLE
169.7082581322016,38.97356092178858,0.0,CIRCLE
169.57775947343157,38.91545917550989,0.0,CIRCLE
169.44091794555848,38.85453340195932,0.0,CIRCLE
169.29914307504956,38.79141116275286,0.0,CIRCLE
169.15384438837225,38.726720019506466,0.0,CIRCLE
169.00643141199393,38.66108753383611,0.0,CIRCLE
168.85831367238188,38.595141267357775,0.0,CIRCLE
168.71090069600353,38.52950878168742,0.0,CIRCLE
168.56560200932623,38.464817638441026,0.0,CIRCLE
168.42382713881733,38.401695399234555,0.0,CIRCLE
168.28698561094419,38.340769625684,0.0,CIRCLE
168.1564869521742,38.2826678794053,0.0,CIRCLE
168.0337406889747,38.22801772201446,0.0,CIRCLE
167.92015634781302,38.17744671512742,0.0,CIRCLE
167.8171434551566,38.13158242036017,0.0,CIRCLE
167.72611153747278,38.091052399328674,0.0,CIRCLE
167.64847012122888,38.05648421364891,0.0,CIRCLE
167.58562873289227,38.028505424936846,0.0,CIRCLE
167.53899689893035,38.00774359480846,0.0,CIRCLE
167.5099841458105,37.994826284879714,0.0,CIRCLE
167.5,37.99038105676658,0.0,CIRCLE
167.5,37.99038105676658,0.0,CIRCLE
167.49115824662317,37.983957146916175,0.0,CIRCLE
167.46546515151636,37.96529002064501,0.0,CIRCLE
167.42416896221516,37.935286582873125,0.0,CIRCLE
167.36851792625512,37.89485373852059,0.0,CIRCLE
167.29976029117176,37.84489839250745,0.0,CIRCLE
167.21914430450065,37.78632744975377,0.0,CIRCLE
167.12791821377735,37.72004781517961,0.0,CIRCLE
167.02733026653738,37.64696639370503,0.0,CIRCLE
166.91862871031634,37.56799009025008,0.0,CIRCLE
166.80306179264974,37.4840258097348,0.0,CIRCLE
166.68187776107317,37.39598045707928,0.0,CIRCLE
166.55632486312217,37.30476093720356,0.0,CIRCLE
166.42765134633228,37.21127415502769,0.0,CIRCLE
166.29710545823906,37.11642701547174,0.0,CIRCLE
166.16593544637809,37.021126423455755,0.0,CIRCLE
166.03538955828483,36.92627928389981,0.0,CIRCLE
165.90671604149497,36.83279250172394,0.0,CIRCLE
165.78116314354395,36.741572981848215,0.0,CIRCLE
165.65997911196737,36.65352762919269,0.0,CIRCLE
165.54441219430078,36.56956334867742,0.0,CIRCLE
165.43571063807974,36.49058704522247,0.0,CIRCLE
165.33512269083977,36.417505623747886,0.0,CIRCLE
165.2438966001165,36.35122598917372,0.0,CIRCLE
165.16328061344535,36.292655046420045,0.0,CIRCLE
165.094522978362,36.24269970040692,0.0,CIRCLE
165.03887194240193,36.20226685605437,0.0,CIRCLE
164.99757575310073,36.1722634182825,0.0,CIRCLE
164.97188265799394,36.15359629201132,0.0,CIRCLE
164.96304090461712,36.14717238216092,0.0,CIRCLE
164.96304090461712,36.14717238216092,0.0,CIRCLE
164.95572797072393,36.13905054625904,0.0,CIRCLE
164.9344774451756,36.11544944663831,0.0,CIRCLE
164.90032174216861,36.07751569542604,0.0,CIRCLE
164.85429327589986,36.026395904749535,0.0,CIRCLE
164.7974244605659,35.96323668673615,0.0,CIRCLE
164.73074771036352,35.88918465351319,0.0,CIRCLE
164.65529543948924,35.80538641720799,0.0,CIRCLE
164.5721000621399,35.71298858994786,0.0,CIRCLE
164.48219399251212,35.613137783860125,0.0,CIRCLE
164.38660964480258,35.50698061107212,0.0,CIRCLE
164.28637943320797,35.39566368371116,0.0,CIRCLE
164.18253577192493,35.28033361390457,0.0,CIRCLE
164.07611107515024,35.16213701377967,0.0,CIRCLE
163.96813775708048,35.04222049546378,0.0,CIRCLE
163.85964823191242,34.921730671084234,0.0,CIRCLE
163.75167491384266,34.80181415276835,0.0,CIRCLE
163.64525021706797,34.68361755264345,0.0,CIRCLE
163.54140655578493,34.56828748283685,0.0,CIRCLE
163.44117634419032,34.45697055547589,0.0,CIRCLE
163.34559199648078,34.35081338268788,0.0,CIRCLE
163.25568592685298,34.25096257660015,0.0,CIRCLE
163.17249054950364,34.15856474934002,0.0,CIRCLE
163.09703827862938,34.07476651303482,0.0,CIRCLE
163.03036152842697,34.00071447981186,0.0,CIRCLE
162.97349271309304,33.93755526179848,0.0,CIRCLE
162.92746424682426,33.886435471121985,0.0,CIRCLE
162.89330854381734,33.848501719909706,0.0,CIRCLE
162.87205801826897,33.82490062028897,0.0,CIRCLE
162.86474508437578,33.8167787843871,0.0,CIRCLE
162.86474508437578,33.8167787843871,0.0,CIRCLE
162.85928058026875,33.80731398563556,0.0,CIRCLE
162.84340137421657,33.77981039396933,0.0,CIRCLE
162.81787892562258,33.735604216270964,0.0,CIRCLE
162.78348469389013,33.67603165942305,0.0,CIRCLE
162.74099013842255,33.60242893030815,0.0,CIRCLE
162.6911667186232,33.51613223580883,0.0,CIRCLE
162.6347858938954,33.41847778280767,0.0,CIRCLE
162.57261912364254,33.31080177818723,0.0,CIRCLE
162.50543786726791,33.19444042883009,0.0,CIRCLE
162.43401358417492,33.070729941618815,0.0,CIRCLE
162.35911773376682,32.94100652343597,0.0,CIRCLE
162.2815217754471,32.80660638116414,0.0,CIRCLE
162.20199716861893,32.66886572168587,0.0,CIRCLE
162.12131537268579,32.52912075188375,0.0,CIRCLE
162.04024784705095,32.388707678640344,0.0,CIRCLE
161.9595660511178,32.24896270883823,0.0,CIRCLE
161.88004144428967,32.11122204935997,0.0,CIRCLE
161.80244548596994,31.976821907088127,0.0,CIRCLE
161.72754963556187,31.84709848890528,0.0,CIRCLE
161.65612535246885,31.723388001694005,0.0,CIRCLE
161.58894409609425,31.607026652336863,0.0,CIRCLE
161.52677732584138,31.499350647716426,0.0,CIRCLE
161.47039650111356,31.401696194715264,0.0,CIRCLE
161.42057308131422,31.315399500215946,0.0,CIRCLE
161.37807852584666,31.241796771101047,0.0,CIRCLE
161.34368429411418,31.18222421425313,0.0,CIRCLE
161.31816184552017,31.13801803655477,0.0,CIRCLE
161.302282639468,31.110514444888537,0.0,CIRCLE
161.29681813536098,31.101049646137,0.0,CIRCLE
161.29681813536098,31.101049646137,0.0,CIRCLE
161.29344088609116,31.090655541658382,0.0,CIRCLE
161.28362699703658,31.060451496879338,0.0,CIRCLE
161.26785325632935,31.01190491478509,0.0,CIRCLE
161.24659645210176,30.946483198360855,0.0,CIRCLE
161.22033337248598,30.86565375059184,0.0,CIRCLE
161.18954080561423,30.770883974463267,0.0,CIRCLE
161.1546955396187,30.663641272960355,0.0,CIRCLE
161.1162743626316,30.54539304906832,0.0,CIRCLE
161.07475406278516,30.417606705772375,0.0,CIRCLE
161.0306114282116,30.281749646057737,0.0,CIRCLE
160.9843232470431,30.13928927290963,0.0,CIRCLE
160.93636630741184,29.99169298931326,0.0,CIRCLE
160.8872173974501,29.84042819825385,0.0,CIRCLE
160.83735330529,29.68696230271662,0.0,CIRCLE
160.78725081906384,29.53276270568677,0.0,CIRCLE
160.7373867269038,29.37929681014954,0.0,CIRCLE
160.688237816942,29.22803201909013,0.0,CIRCLE
160.6402808773108,29.08043573549376,0.0,CIRCLE
160.59399269614227,28.93797536234565,0.0,CIRCLE
160.54985006156872,28.802118302631015,0.0,CIRCLE
160.50832976172225,28.67433195933507,0.0,CIRCLE
160.4699085847352,28.556083735443035,0.0,CIRCLE
160.43506331873965,28.44884103394012,0.0,CIRCLE
160.4042707518679,28.35407125781155,0.0,CIRCLE
160.37800767225212,28.27324181004254,0.0,CIRCLE
160.35675086802453,28.207820093618302,0.0,CIRCLE
160.3409771273173,28.15927351152405,0.0,CIRCLE
160.33116323826272,28.12906946674501,0.0,CIRCLE
160.3277859889929,28.11867536226639,0.0,CIRCLE
160.3277859889929,28.11867536226639,0.0,CIRCLE
160.32664359655925,28.107806224302855,0.0,CIRCLE
160.32332393854617,28.076221788102938,0.0,CIRCLE
160.31798829388543,28.025456520202663,0.0,CIRCLE
160.3107979415089,27.957044887138068,0.0,CIRCLE
160.3019141603484,27.87252135544517,0.0,CIRCLE
160.29149822933564,27.77342039166,0.0,CIRCLE
160.27971142740253,27.661276462318593,0.0,CIRCLE
160.26671503348084,27.53762403395697,0.0,CIRCLE
160.2526703265024,27.403997573111166,0.0,CIRCLE
160.23773858539897,27.2619315463172,0.0,CIRCLE
160.22208108910243,27.11296042011111,0.0,CIRCLE
160.2058591165445,26.958618661028922,0.0,CIRCLE
160.1892339466571,26.80044073560666,0.0,CIRCLE
160.17236685837196,26.63996111038036,0.0,CIRCLE
160.15541913062094,26.47871425188604,0.0,CIRCLE
160.13855204233582,26.318234626659738,0.0,CIRCLE
160.1219268724484,26.160056701237476,0.0,CIRCLE
160.10570489989047,26.005714942155286,0.0,CIRCLE
160.09004740359393,25.856743815949198,0.0,CIRCLE
160.07511566249053,25.714677789155232,0.0,CIRCLE
160.06107095551206,25.581051328309428,0.0,CIRCLE
160.04807456159037,25.457398899947805,0.0,CIRCLE
160.03628775965726,25.345254970606398,0.0,CIRCLE
160.0258718286445,25.246154006821232,0.0,CIRCLE
160.01698804748398,25.16163047512833,0.0,CIRCLE
160.00979769510747,25.09321884206373,0.0,CIRCLE
160.00446205044673,25.04245357416346,0.0,CIRCLE
160.00114239243365,25.010869137963546,0.0,CIRCLE
160.0,25.000000000000007,0.0,CIRCLE
160.0,25.000000000000007,0.0,CIRCLE
160.00114239243365,24.989130862036472,0.0,CIRCLE
160.00446205044673,24.957546425836558,0.0,CIRCLE
160.00979769510747,24.90678115793628,0.0,CIRCLE
160.016988047484,24.83836952487168,0.0,CIRCLE
160.0258718286445,24.753845993178786,0.0,CIRCLE
160.03628775965726,24.654745029393617,0.0,CIRCLE
160.04807456159037,24.542601100052206,0.0,CIRCLE
160.06107095551206,24.418948671690586,0.0,CIRCLE
160.0751156624905,24.28532221084478,0.0,CIRCLE
160.09004740359393,24.143256184050816,0.0,CIRCLE
160.10570489989047,23.994285057844724,0.0,CIRCLE
160.1219268724484,23.839943298762535,0.0,CIRCLE
160.1385520423358,23.681765373340273,0.0,CIRCLE
160.15541913062094,23.521285748113968,0.0,CIRCLE
160.17236685837196,23.360038889619652,0.0,CIRCLE
160.18923394665708,23.199559264393347,0.0,CIRCLE
160.2058591165445,23.041381338971085,0.0,CIRCLE
160.22208108910243,22.887039579888892,0.0,CIRCLE
160.23773858539897,22.738068453682807,0.0,CIRCLE
160.25267032650237,22.59600242688884,0.0,CIRCLE
160.26671503348084,22.462375966043037,0.0,CIRCLE
160.27971142740253,22.338723537681414,0.0,CIRCLE
160.29149822933564,22.226579608340003,0.0,CIRCLE
160.3019141603484,22.127478644554834,0.0,CIRCLE
160.31079794150892,22.042955112861936,0.0,CIRCLE
160.31798829388543,21.97454347979734,0.0,CIRCLE
160.32332393854617,21.923778211897062,0.0,CIRCLE
160.32664359655925,21.892193775697148,0.0,CIRCLE
160.3277859889929,21.881324637733613,0.0,CIRCLE
160.3277859889929,21.881324637733613,0.0,CIRCLE
160.33116323826272,21.870930533254995,0.0,CIRCLE
160.3409771273173,21.84072648847595,0.0,CIRCLE
160.35675086802453,21.792179906381705,0.0,CIRCLE
160.37800767225212,21.72675818995747,0.0,CIRCLE
160.4042707518679,21.645928742188453,0.0,CIRCLE
160.43506331873965,21.55115896605988,0.0,CIRCLE
160.46990858473518,21.443916264556968,0.0,CIRCLE
160.50832976172228,21.32566804066493,0.0,CIRCLE
160.54985006156872,21.197881697368988,0.0,CIRCLE
160.59399269614227,21.06202463765435,0.0,CIRCLE
160.64028087731077,20.919564264506242,0.0,CIRCLE
160.68823781694203,20.77196798090987,0.0,CIRCLE
160.7373867269038,20.62070318985046,0.0,CIRCLE
160.78725081906387,20.467237294313225,0.0,CIRCLE
160.83735330529004,20.313037697283384,0.0,CIRCLE
160.8872173974501,20.159571801746146,0.0,CIRCLE
160.93636630741187,20.00830701068674,0.0,CIRCLE
160.98432324704308,19.860710727090368,0.0,CIRCLE
161.0306114282116,19.71825035394226,0.0,CIRCLE
161.07475406278516,19.58239329422762,0.0,CIRCLE
161.11627436263163,19.45460695093168,0.0,CIRCLE
161.15469553961867,19.33635872703964,0.0,CIRCLE
161.18954080561423,19.22911602553673,0.0,CIRCLE
161.22033337248598,19.134346249408157,0.0,CIRCLE
161.24659645210176,19.053516801639145,0.0,CIRCLE
161.26785325632935,18.988095085214905,0.0,CIRCLE
161.28362699703658,18.939548503120655,0.0,CIRCLE
161.29344088609116,18.909344458341614,0.0,CIRCLE
161.29681813536098,18.898950353862997,0.0,CIRCLE
161.29681813536098,18.898950353862997,0.0,CIRCLE
161.30228263946802,18.88948555511146,0.0,CIRCLE
161.3181618455202,18.861981963445224,0.0,CIRCLE
161.34368429411418,18.817775785746864,0.0,CIRCLE
161.37807852584663,18.75820322889895,0.0,CIRCLE
161.42057308131422,18.68460049978405,0.0,CIRCLE
161.47039650111356,18.598303805284733,0.0,CIRCLE
161.52677732584135,18.50064935228357,0.0,CIRCLE
161.58894409609422,18.392973347663133,0.0,CIRCLE
161.65612535246885,18.27661199830599,0.0,CIRCLE
161.72754963556184,18.152901511094715,0.0,CIRCLE
161.80244548596994,18.023178092911873,0.0,CIRCLE
161.88004144428967,17.888777950640034,0.0,CIRCLE
161.95956605111783,17.75103729116177,0.0,CIRCLE
162.04024784705098,17.61129232135965,0.0,CIRCLE
162.1213153726858,17.470879248116248,0.0,CIRCLE
162.20199716861896,17.331134278314128,0.0,CIRCLE
162.2815217754471,17.193393618835866,0.0,CIRCLE
162.35911773376682,17.05899347656403,0.0,CIRCLE
162.4340135841749,16.929270058381185,0.0,CIRCLE
162.50543786726791,16.80555957116991,0.0,CIRCLE
162.5726191236425,16.689198221812763,0.0,CIRCLE
162.63478589389538,16.58152221719233,0.0,CIRCLE
162.6911667186232,16.483867764191167,0.0,CIRCLE
162.74099013842255,16.39757106969185,0.0,CIRCLE
162.7834846938901,16.323968340576947,0.0,CIRCLE
162.81787892562258,16.264395783729036,0.0,CIRCLE
162.8434013742166,16.220189606030672,0.0,CIRCLE
162.85928058026877,16.19268601436444,0.0,CIRCLE
162.86474508437578,16.183221215612903,0.0,CIRCLE
162.86474508437578,16.183221215612903,0.0,CIRCLE
162.87205801826897,16.17509937971103,0.0,CIRCLE
162.8933085438173,16.151498280090294,0.0,CIRCLE
162.9274642468243,16.11356452887802,0.0,CIRCLE
162.97349271309304,16.062444738201524,0.0,CIRCLE
163.030361528427,15.999285520188138,0.0,CIRCLE
163.09703827862938,15.925233486965181,0.0,CIRCLE
163.17249054950366,15.841435250659977,0.0,CIRCLE
163.255685926853,15.749037423399848,0.0,CIRCLE
163.34559199648078,15.649186617312118,0.0,CIRCLE
163.44117634419032,15.54302944452411,0.0,CIRCLE
163.54140655578493,15.43171251716315,0.0,CIRCLE
163.64525021706797,15.316382447356556,0.0,CIRCLE
163.75167491384266,15.198185847231656,0.0,CIRCLE
163.85964823191242,15.078269328915772,0.0,CIRCLE
163.96813775708048,14.957779504536223,0.0,CIRCLE
164.07611107515024,14.837862986220337,0.0,CIRCLE
164.18253577192493,14.719666386095437,0.0,CIRCLE
164.28637943320797,14.604336316288842,0.0,CIRCLE
164.38660964480258,14.493019388927882,0.0,CIRCLE
164.48219399251212,14.386862216139875,0.0,CIRCLE
164.57210006213992,14.287011410052147,0.0,CIRCLE
164.65529543948927,14.194613582792016,0.0,CIRCLE
164.73074771036352,14.110815346486813,0.0,CIRCLE
164.79742446056594,14.036763313263855,0.0,CIRCLE
164.85429327589986,13.973604095250467,0.0,CIRCLE
164.90032174216864,13.922484304573976,0.0,CIRCLE
164.93447744517556,13.884550553361699,0.0,CIRCLE
164.95572797072393,13.860949453740961,0.0,CIRCLE
164.96304090461712,13.85282761783909,0.0,CIRCLE
164.96304090461712,13.85282761783909,0.0,CIRCLE
164.97188265799394,13.846403707988687,0.0,CIRCLE
164.99757575310076,13.827736581717515,0.0,CIRCLE
165.03887194240195,13.797733143945631,0.0,CIRCLE
165.094522978362,13.757300299593096,0.0,CIRCLE
165.16328061344535,13.70734495357996,0.0,CIRCLE
165.24389660011647,13.648774010826283,0.0,CIRCLE
165.33512269083977,13.582494376252125,0.0,CIRCLE
165.43571063807974,13.50941295477754,0.0,CIRCLE
165.54441219430078,13.430436651322584,0.0,CIRCLE
165.65997911196737,13.346472370807314,0.0,CIRCLE
165.78116314354395,13.258427018151789,0.0,CIRCLE
165.90671604149495,13.167207498276065,0.0,CIRCLE
166.03538955828483,13.073720716100198,0.0,CIRCLE
166.16593544637806,12.978873576544245,0.0,CIRCLE
166.29710545823903,12.883572984528266,0.0,CIRCLE
166.42765134633228,12.788725844972316,0.0,CIRCLE
166.55632486312214,12.695239062796448,0.0,CIRCLE
166.68187776107317,12.604019542920724,0.0,CIRCLE
166.80306179264974,12.515974190265199,0.0,CIRCLE
166.91862871031634,12.43200990974993,0.0,CIRCLE
167.02733026653738,12.353033606294975,0.0,CIRCLE
167.12791821377735,12.279952184820388,0.0,CIRCLE
167.21914430450062,12.213672550246228,0.0,CIRCLE
167.29976029117176,12.155101607492552,0.0,CIRCLE
167.36851792625512,12.105146261479419,0.0,CIRCLE
167.4241689622152,12.064713417126882,0.0,CIRCLE
167.46546515151638,12.034709979354998,0.0,CIRCLE
167.49115824662317,12.016042853083828,0.0,CIRCLE
167.5,12.009618943233423,0.0,CIRCLE
167.5,12.009618943233423,0.0,CIRCLE
167.50998414581048,12.005173715120293,0.0,CIRCLE
167.53899689893038,11.992256405191547,0.0,CIRCLE
167.5856287328923,11.971494575063156,0.0,CIRCLE
167.64847012122888,11.943515786351092,0.0,CIRCLE
167.72611153747275,11.90894760067133,0.0,CIRCLE
167.8171434551566,11.86841757963984,0.0,CIRCLE
167.92015634781302,11.822553284872589,0.0,CIRCLE
168.0337406889747,11.771982277985552,0.0,CIRCLE
168.1564869521742,11.717332120594701,0.0,CIRCLE
168.2869856109442,11.659230374316007,0.0,CIRCLE
168.4238271388173,11.598304600765442,0.0,CIRCLE
168.56560200932623,11.535182361558975,0.0,CIRCLE
168.71090069600353,11.47049121831258,0.0,CIRCLE
168.85831367238185,11.404858732642229,0.0,CIRCLE
169.0064314119939,11.338912466163892,0.0,CIRCLE
169.15384438837225,11.27327998049354,0.0,CIRCLE
169.29914307504956,11.208588837247145,0.0,CIRCLE
169.44091794555845,11.145466598040677,0.0,CIRCLE
169.5777594734316,11.084540824490114,0.0,CIRCLE
169.7082581322016,11.02643907821142,0.0,CIRCLE
169.8310043954011,10.971788920820568,0.0,CIRCLE
169.94458873656276,10.921217913933532,0.0,CIRCLE
170.04760162921917,10.875353619166283,0.0,CIRCLE
170.138633546903,10.83482359813479,0.0,CIRCLE
170.2162749631469,10.800255412455028,0.0,CIRCLE
170.2791163514835,10.772276623742966,0.0,CIRCLE
170.32574818544543,10.751514793614575,0.0,CIRCLE
170.35476093856528,10.73859748368583,0.0,CIRCLE
170.36474508437578,10.734152255572697,0.0,CIRCLE
170.36474508437578,10.734152255572697,0.0,CIRCLE
170.37543526753873,10.731879986995953,0.0,CIRCLE
170.40649968214177,10.725277041837646,0.0,CIRCLE
170.45642912585586,10.714664210955675,0.0,CIRCLE
170.52371439635226,10.700362285207929,0.0,CIRCLE
170.606846291302,10.682692055452302,0.0,CIRCLE
170.70431560837616,10.661974312546688,0.0,CIRCLE
170.81461314524591,10.63852984734898,0.0,CIRCLE
170.93622969958236,10.612679450717073,0.0,CIRCLE
171.06765606905657,10.584743913508857,0.0,CIRCLE
171.20738305133972,10.555044026582229,0.0,CIRCLE
171.35390144410283,10.52390058079508,0.0,CIRCLE
171.5057020450171,10.491634367005304,0.0,CIRCLE
171.66127565175356,10.458566176070795,0.0,CIRCLE
171.81911306198336,10.425016798849446,0.0,CIRCLE
171.97770507337762,10.39130702619915,0.0,CIRCLE
172.13554248360742,10.3577576489778,0.0,CIRCLE
172.2911160903439,10.324689458043293,0.0,CIRCLE
172.44291669125815,10.292423244253518,0.0,CIRCLE
172.5894350840213,10.261279798466369,0.0,CIRCLE
172.7291620663044,10.23157991153974,0.0,CIRCLE
172.8605884357786,10.203644374331526,0.0,CIRCLE
172.98220499011506,10.177793977699617,0.0,CIRCLE
173.0925025269848,10.15434951250191,0.0,CIRCLE
173.18997184405902,10.133631769596295,0.0,CIRCLE
173.27310373900872,10.115961539840669,0.0,CIRCLE
173.3403890095051,10.101659614092924,0.0,CIRCLE
173.39031845321924,10.09104678321095,0.0,CIRCLE
173.42138286782222,10.084443838052644,0.0,CIRCLE
173.4320730509852,10.0821715694759,0.0,CIRCLE
173.4320730509852,10.0821715694759,0.0,CIRCLE
173.44300205919924,10.0821715694759,0.0,CIRCLE
173.4747604713036,10.0821715694759,0.0,CIRCLE
173.5258053684916,10.0821715694759,0.0,CIRCLE
173.59459383195653,10.0821715694759,0.0,CIRCLE
173.67958294289167,10.0821715694759,0.0,CIRCLE
173.7792297824904,10.0821715694759,0.0,CIRCLE
173.89199143194594,10.0821715694759,0.0,CIRCLE
174.01632497245168,10.0821715694759,0.0,CIRCLE
174.15068748520093,10.0821715694759,0.0,CIRCLE
174.29353605138695,10.0821715694759,0.0,CIRCLE
174.44332775220306,10.0821715694759,0.0,CIRCLE
174.5985196688426,10.082171569475898,0.0,CIRCLE
174.75756888249887,10.082171569475898,0.0,CIRCLE
174.91893247436516,10.082171569475898,0.0,CIRCLE
175.0810675256348,10.082171569475898,0.0,CIRCLE
175.24243111750113,10.082171569475898,0.0,CIRCLE
175.4014803311574,10.082171569475898,0.0,CIRCLE
175.55667224779694,10.082171569475898,0.0,CIRCLE
175.70646394861305,10.0821715694759,0.0,CIRCLE
175.84931251479907,10.0821715694759,0.0,CIRCLE
175.98367502754832,10.082171569475898,0.0,CIRCLE
176.10800856805406,10.082171569475898,0.0,CIRCLE
176.22077021750962,10.082171569475898,0.0,CIRCLE
176.32041705710833,10.082171569475898,0.0,CIRCLE
176.4054061680435,10.082171569475898,0.0,CIRCLE
176.47419463150842,10.082171569475898,0.0,CIRCLE
176.52523952869637,10.082171569475898,0.0,CIRCLE
176.55699794080076,10.082171569475898,0.0,CIRCLE
176.5679269490148,10.082171569475898,0.0,CIRCLE
176.5679269490148,10.082171569475898,0.0,CIRCLE
176.57861713217775,10.084443838052643,0.0,CIRCLE
176.6096815467808,10.091046783210949,0.0,CIRCLE
176.65961099049488,10.10165961409292,0.0,CIRCLE
176.72689626099128,10.115961539840667,0.0,CIRCLE
176.810028155941,10.133631769596294,0.0,CIRCLE
176.90749747301518,10.154349512501907,0.0,CIRCLE
177.01779500988494,10.177793977699615,0.0,CIRCLE
177.13941156422138,10.203644374331523,0.0,CIRCLE
177.2708379336956,10.231579911539738,0.0,CIRCLE
177.41056491597874,10.261279798466367,0.0,CIRCLE
177.55708330874185,10.292423244253515,0.0,CIRCLE
177.70888390965612,10.324689458043292,0.0,CIRCLE
177.86445751639258,10.3577576489778,0.0,CIRCLE
178.02229492662238,10.391307026199149,0.0,CIRCLE
178.18088693801664,10.425016798849445,0.0,CIRCLE
178.33872434824644,10.458566176070795,0.0,CIRCLE
178.49429795498293,10.491634367005302,0.0,CIRCLE
178.64609855589717,10.523900580795077,0.0,CIRCLE
178.7926169486603,10.555044026582227,0.0,CIRCLE
178.93234393094343,10.584743913508856,0.0,CIRCLE
179.06377030041762,10.612679450717069,0.0,CIRCLE
179.18538685475409,10.638529847348979,0.0,CIRCLE
179.2956843916238,10.661974312546686,0.0,CIRCLE
179.39315370869804,10.6826920554523,0.0,CIRCLE
179.47628560364774,10.700362285207927,0.0,CIRCLE
179.5435708741441,10.714664210955672,0.0,CIRCLE
179.59350031785826,10.725277041837645,0.0,CIRCLE
179.62456473246124,10.731879986995951,0.0,CIRCLE
179.63525491562422,10.734152255572695,0.0,CIRCLE
179.63525491562422,10.734152255572695,0.0,CIRCLE
179.6452390614347,10.738597483685826,0.0,CIRCLE
179.6742518145546,10.751514793614572,0.0,CIRCLE
179.72088364851652,10.772276623742963,0.0,CIRCLE
179.7837250368531,10.800255412455027,0.0,CIRCLE
179.86136645309696,10.834823598134788,0.0,CIRCLE
179.95239837078083,10.87535361916628,0.0,CIRCLE
180.05541126343724,10.92121791393353,0.0,CIRCLE
180.1689956045989,10.971788920820567,0.0,CIRCLE
180.2917418677984,11.026439078211418,0.0,CIRCLE
180.42224052656843,11.084540824490112,0.0,CIRCLE
180.55908205444152,11.145466598040677,0.0,CIRCLE
180.70085692495044,11.208588837247143,0.0,CIRCLE
180.84615561162775,11.27327998049354,0.0,CIRCLE
180.99356858800607,11.33891246616389,0.0,CIRCLE
181.14168632761812,11.404858732642227,0.0,CIRCLE
181.28909930399647,11.47049121831258,0.0,CIRCLE
181.43439799067377,11.535182361558974,0.0,CIRCLE
181.57617286118267,11.598304600765442,0.0,CIRCLE
181.71301438905581,11.659230374316005,0.0,CIRCLE
181.8435130478258,11.7173321205947,0.0,CIRCLE
181.9662593110253,11.77198227798555,0.0,CIRCLE
182.07984365218698,11.822553284872587,0.0,CIRCLE
182.1828565448434,11.868417579639836,0.0,CIRCLE
182.27388846252722,11.908947600671329,0.0,CIRCLE
182.35152987877112,11.94351578635109,0.0,CIRCLE
182.41437126710773,11.971494575063153,0.0,CIRCLE
182.46100310106965,11.992256405191544,0.0,CIRCLE
182.4900158541895,12.00517371512029,0.0,CIRCLE
182.5,12.009618943233422,0.0,CIRCLE
182.5,12.009618943233422,0.0,CIRCLE
182.50884175337683,12.016042853083825,0.0,CIRCLE
182.53453484848364,12.034709979354997,0.0,CIRCLE
182.57583103778484,12.06471341712688,0.0,CIRCLE
182.63148207374488,12.105146261479415,0.0,CIRCLE
182.70023970882824,12.15510160749255,0.0,CIRCLE
182.78085569549935,12.213672550246226,0.0,CIRCLE
182.87208178622265,12.279952184820386,0.0,CIRCLE
182.97266973346262,12.353033606294971,0.0,CIRCLE
183.08137128968366,12.432009909749928,0.0,CIRCLE
183.19693820735026,12.515974190265197,0.0,CIRCLE
183.31812223892683,12.604019542920723,0.0,CIRCLE
183.44367513687783,12.695239062796446,0.0,CIRCLE
183.57234865366772,12.788725844972312,0.0,CIRCLE
183.70289454176094,12.883572984528264,0.0,CIRCLE
183.83406455362191,12.978873576544247,0.0,CIRCLE
183.96461044171517,13.073720716100198,0.0,CIRCLE
184.09328395850503,13.167207498276065,0.0,CIRCLE
184.21883685645605,13.258427018151789,0.0,CIRCLE
184.34002088803263,13.346472370807312,0.0,CIRCLE
184.45558780569922,13.430436651322582,0.0,CIRCLE
184.56428936192026,13.50941295477754,0.0,CIRCLE
